epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8407871127128601,0.39289775490760803,1e-05,0.8239436745643616,0.5492045879364014
1,0.8407871127128601,0.3842889964580536,1e-05,0.8309859037399292,0.48945552110671997
2,0.8694096803665161,0.3251176178455353,1e-05,0.8028169274330139,0.4869896173477173
3,0.8855098485946655,0.3024830222129822,1e-05,0.7816901206970215,0.5312230587005615
4,0.8801431059837341,0.3205840587615967,1e-05,0.7957746386528015,0.48333486914634705
5,0.8801431059837341,0.261425256729126,1e-05,0.8169013857841492,0.503012478351593
6,0.9051878452301025,0.2615571916103363,1e-05,0.7957746386528015,0.5096381306648254
7,0.9159212708473206,0.2213638722896576,1e-06,0.8098591566085815,0.509653627872467
8,0.912343442440033,0.22042040526866913,1e-06,0.8028169274330139,0.5187309980392456
9,0.9159212708473206,0.22478555142879486,1e-06,0.7957746386528015,0.5245974659919739
10,0.9105545878410339,0.2181975096464157,1e-06,0.8098591566085815,0.517265796661377
11,0.9159212708473206,0.2077902853488922,1e-06,0.7887324094772339,0.5223275423049927
12,0.9230769276618958,0.19511625170707703,1e-06,0.7957746386528015,0.5323876142501831
13,0.9033989310264587,0.21985496580600739,1e-06,0.7887324094772339,0.5395092368125916
14,0.9069767594337463,0.22886919975280762,1e-06,0.7887324094772339,0.5436665415763855
15,0.9159212708473206,0.2203545719385147,1e-06,0.7887324094772339,0.5523595213890076
16,0.921288013458252,0.19959747791290283,1e-06,0.7957746386528015,0.5459433794021606
17,0.9338103532791138,0.17864489555358887,1e-06,0.7957746386528015,0.5514832735061646
18,0.93202143907547,0.18702664971351624,1e-06,0.7887324094772339,0.564320981502533
19,0.9355992674827576,0.1832115799188614,1e-06,0.7887324094772339,0.559593915939331
20,0.921288013458252,0.20492364466190338,1e-06,0.7957746386528015,0.5613642930984497
21,0.93202143907547,0.17682777345180511,1e-06,0.7957746386528015,0.5671863555908203
22,0.9230769276618958,0.19778624176979065,1e-06,0.7887324094772339,0.5707289576530457
23,0.9266547560691833,0.20948393642902374,1e-06,0.7957746386528015,0.5693005323410034
24,0.9194990992546082,0.21779735386371613,1e-06,0.7887324094772339,0.5624225735664368
25,0.9125000238418579,0.23703531920909882,1e-06,0.7957746386528015,0.5606265068054199
26,0.9087656736373901,0.18927858769893646,1e-06,0.7887324094772339,0.5576438903808594
27,0.9338103532791138,0.18791261315345764,1e-06,0.7957746386528015,0.5632811188697815
28,0.9069767594337463,0.22385799884796143,1e-06,0.7887324094772339,0.5527545809745789
29,0.9230769276618958,0.17566069960594177,1e-06,0.8028169274330139,0.5563831329345703
30,0.930232584476471,0.18620222806930542,1e-06,0.7957746386528015,0.5708414912223816
31,0.9338103532791138,0.16725505888462067,1e-06,0.7816901206970215,0.5738480687141418
32,0.93202143907547,0.1911117136478424,1e-06,0.7816901206970215,0.574050784111023
33,0.9373881816864014,0.1633603870868683,1e-06,0.7957746386528015,0.587150514125824
34,0.93202143907547,0.16217422485351562,1e-06,0.7816901206970215,0.5929688811302185
35,0.9427549242973328,0.1532384753227234,1e-06,0.7887324094772339,0.5956392288208008
36,0.9248658418655396,0.16589686274528503,1e-06,0.7887324094772339,0.5966671705245972
37,0.9230769276618958,0.19756458699703217,1e-06,0.8028169274330139,0.5973877906799316
38,0.940966010093689,0.15652400255203247,1e-06,0.8098591566085815,0.5931164026260376
39,0.93202143907547,0.15960495173931122,1e-06,0.8098591566085815,0.5978865623474121
40,0.9266547560691833,0.18593136966228485,1e-06,0.8098591566085815,0.601554811000824
41,0.9355992674827576,0.17315402626991272,1e-06,0.8028169274330139,0.601887583732605
42,0.930232584476471,0.19140368700027466,1e-06,0.8098591566085815,0.6000233888626099
43,0.9391770958900452,0.16046306490898132,1e-06,0.7957746386528015,0.5976630449295044
44,0.940966010093689,0.1789352148771286,1e-06,0.7887324094772339,0.6109715104103088
45,0.9445438385009766,0.18150310218334198,1e-06,0.7957746386528015,0.6001176238059998
46,0.93202143907547,0.17100584506988525,1e-06,0.8028169274330139,0.599624752998352
47,0.9373881816864014,0.15919247269630432,1e-06,0.7957746386528015,0.6083616614341736
48,0.940966010093689,0.14616122841835022,1e-06,0.8028169274330139,0.6051106452941895
49,0.9338103532791138,0.14417113363742828,1e-06,0.8028169274330139,0.6133350729942322
50,0.9391770958900452,0.17300084233283997,1e-06,0.8098591566085815,0.6086957454681396
51,0.9338103532791138,0.17616033554077148,1e-06,0.7957746386528015,0.6139548420906067
52,0.940966010093689,0.16428609192371368,1e-06,0.8028169274330139,0.6139605641365051
53,0.9355992674827576,0.14666257798671722,1e-06,0.8028169274330139,0.6205582618713379
54,0.9445438385009766,0.1481039822101593,1e-06,0.8098591566085815,0.6222608685493469
